Task #,Driver,Forklift,Workcenter,Part No,Status,Name,Creation Time,Start Time,End Time,Duration (m:s),Distance
2117,Linde 15,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/14/22 10:15 AM,10/14/22 10:47 AM,10/14/22 10:47 AM,00:02,0
2116,Linde 15,Linde 17,Assembly-16,74111-T20-A004-WIP,Completed,Replenishment,10/14/22 10:15 AM,10/14/22 10:45 AM,10/14/22 10:45 AM,00:05,
2115,Linde 15,Linde 17,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/14/22 10:09 AM,10/14/22 10:09 AM,10/14/22 10:09 AM,00:03,0
2114,Linde 15,Linde 17,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/14/22 10:05 AM,10/14/22 10:06 AM,10/14/22 10:09 AM,02:52,278
2113,Linde 17,Linde 15,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/14/22 09:39 AM,10/14/22 09:46 AM,10/14/22 09:49 AM,03:17,0
2112,Linde 15,Linde 17,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/14/22 09:31 AM,10/14/22 09:34 AM,10/14/22 09:36 AM,01:56,
2111,Linde 17,Linde 15,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/14/22 08:57 AM,10/14/22 09:09 AM,10/14/22 09:09 AM,00:06,
2110,Linde 15,Linde 17,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/14/22 08:35 AM,10/14/22 08:37 AM,10/14/22 08:47 AM,10:12,3610
2109,Linde 17,Linde 15,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/14/22 08:27 AM,10/14/22 08:29 AM,10/14/22 08:31 AM,02:19,571
2108,Linde 17,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/14/22 08:04 AM,10/14/22 08:17 AM,10/14/22 08:17 AM,00:04,0
2107,Linde 17,Linde 15,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/14/22 07:57 AM,10/14/22 08:00 AM,10/14/22 08:03 AM,03:26,
2106,Linde 17,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/14/22 07:35 AM,10/14/22 07:39 AM,10/14/22 07:39 AM,00:14,
2105,Linde 17,Linde 15,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/14/22 07:28 AM,10/14/22 07:40 AM,10/14/22 07:42 AM,02:18,390
2104,Linde 17,,Assembly-17,74111-T20-A004-WIP,Completed,Replenishment,10/14/22 07:09 AM,10/14/22 07:39 AM,10/14/22 07:40 AM,00:10,
2103,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/14/22 02:19 AM,10/14/22 02:19 AM,10/14/22 02:19 AM,00:04,0
2102,,,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 11:51 PM,,10/14/22 02:18 AM,,0
2101,,,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 11:38 PM,,10/14/22 02:18 AM,,0
2100,,,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 11:06 PM,,10/14/22 02:18 AM,,0
2099,,,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 10:35 PM,,10/14/22 02:18 AM,,0
2098,,,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 10:28 PM,,10/14/22 02:18 AM,,0
2097,,,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 09:37 PM,,10/14/22 02:18 AM,,0
2096,,,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 09:37 PM,,10/14/22 02:18 AM,,0
2095,,,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 09:02 PM,,10/14/22 02:18 AM,,0
2094,,,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 08:48 PM,,10/14/22 02:18 AM,,0
2093,,,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 07:39 PM,,10/14/22 02:18 AM,,0
2092,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 07:23 PM,10/14/22 02:17 AM,10/14/22 02:18 AM,00:41,0
2091,,,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 07:05 PM,,10/14/22 02:18 AM,,0
2090,,,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 06:32 PM,,10/14/22 02:18 AM,,0
2089,Linde 15,Linde 15,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 05:42 PM,10/14/22 02:18 AM,10/14/22 02:18 AM,00:03,0
2088,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 05:33 PM,10/14/22 02:17 AM,10/14/22 02:17 AM,00:04,
2087,Linde 15,Linde 15,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 05:09 PM,10/14/22 02:18 AM,10/14/22 02:18 AM,00:03,0
2086,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 04:53 PM,10/14/22 02:17 AM,10/14/22 02:17 AM,00:03,
2085,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 04:11 PM,10/14/22 02:17 AM,10/14/22 02:17 AM,00:07,
2084,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 03:16 PM,10/13/22 03:16 PM,10/13/22 03:18 PM,01:58,
2083,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 03:13 PM,10/13/22 03:35 PM,10/13/22 03:35 PM,00:04,0
2082,Linde 17,Linde 17,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 03:09 PM,10/13/22 03:35 PM,10/13/22 03:35 PM,00:27,0
2081,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 02:47 PM,10/13/22 02:48 PM,10/13/22 02:48 PM,00:04,0
2080,Linde 17,Linde 17,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 02:13 PM,10/13/22 02:15 PM,10/13/22 02:30 PM,14:39,
2079,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 01:57 PM,10/13/22 01:59 PM,10/13/22 02:00 PM,01:12,141
2078,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 01:51 PM,10/13/22 01:52 PM,10/13/22 01:59 PM,06:49,
2077,Linde 17,Linde 17,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 01:30 PM,10/13/22 01:30 PM,10/13/22 01:33 PM,03:19,548
2076,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 01:27 PM,10/13/22 01:28 PM,10/13/22 01:28 PM,00:02,0
2075,Linde 15,Linde 15,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 01:09 PM,10/13/22 01:10 PM,10/13/22 01:10 PM,00:01,0
2074,Linde 17,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 12:57 PM,10/13/22 01:04 PM,10/13/22 01:04 PM,00:01,0
2073,,,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 12:52 PM,,10/13/22 01:03 PM,,
2072,Linde 17,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 12:22 PM,10/13/22 01:02 PM,10/13/22 01:02 PM,00:01,
2071,,,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 11:50 AM,,10/13/22 01:00 PM,,
2070,,,Assembly-17,74110-T20-A100-AHM,Completed,F/G Put Away,10/13/22 11:24 AM,,10/13/22 01:00 PM,,
2069,,,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 11:14 AM,,10/13/22 01:02 PM,,
2068,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 11:13 AM,10/13/22 11:26 AM,10/13/22 11:27 AM,01:33,
2067,Linde 17,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 10:42 AM,10/13/22 10:48 AM,10/13/22 10:48 AM,00:01,0
2066,Linde 15,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 10:31 AM,10/13/22 10:48 AM,10/13/22 10:48 AM,00:08,0
2065,Linde 17,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 10:07 AM,10/13/22 10:09 AM,10/13/22 10:09 AM,00:01,
2064,Linde 15,Linde 17,Assembly-17,74110-T20-A100-HCM,Completed,F/G Put Away,10/13/22 09:57 AM,10/13/22 10:11 AM,10/13/22 10:11 AM,00:05,0
2063,Linde 15,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 09:47 AM,10/13/22 10:10 AM,10/13/22 10:11 AM,00:32,0
2062,Linde 17,Linde 15,Assembly-1,84500-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 09:25 AM,10/13/22 09:39 AM,10/13/22 09:39 AM,00:02,
2061,Linde 15,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 08:48 AM,10/13/22 08:49 AM,10/13/22 08:49 AM,00:02,0
2060,Linde 15,Linde 17,Assembly-17,74110-T20-A000-HMI,Completed,F/G Put Away,10/13/22 08:28 AM,10/13/22 08:31 AM,10/13/22 08:31 AM,00:02,0
2059,Linde 17,Linde 15,Assembly-1,84500-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 08:26 AM,10/13/22 08:34 AM,10/13/22 08:34 AM,00:01,0
2058,Linde 17,Linde 15,Assembly-17,74110-T20-A000-HMI,Completed,F/G Put Away,10/13/22 08:00 AM,10/13/22 08:05 AM,10/13/22 08:05 AM,00:01,0
2057,Linde 17,Linde 15,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 07:58 AM,10/13/22 08:05 AM,10/13/22 08:05 AM,00:03,0
2056,Linde 17,Linde 15,Assembly-17,74110-T20-A000-HMI,Completed,F/G Put Away,10/13/22 07:55 AM,10/13/22 08:05 AM,10/13/22 08:05 AM,00:02,0
2055,Linde 17,Linde 15,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 07:55 AM,10/13/22 08:05 AM,10/13/22 08:05 AM,00:02,0
2054,Linde 17,Linde 15,Assembly-1,84500-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,10/13/22 07:55 AM,10/13/22 08:05 AM,10/13/22 08:05 AM,00:03,0
2053,Linde 17,Linde 15,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 04:53 AM,10/13/22 07:54 AM,10/13/22 07:58 AM,04:41,2661
2052,Linde 17,Linde 15,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/13/22 04:50 AM,10/13/22 07:51 AM,10/13/22 07:52 AM,01:10,96
2051,Linde 17,Linde 15,Assembly-1,34271-T22-A000,Completed,Replenishment,10/12/22 11:37 PM,10/13/22 08:05 AM,10/13/22 08:05 AM,00:02,0
2050,Linde 15,Linde 17,Assembly-1,84500-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,10/12/22 11:30 PM,10/13/22 07:54 AM,10/13/22 07:54 AM,00:02,0
2049,Linde 17,Linde 15,Assembly-17,74110-T20-A000-HMI,Completed,F/G Put Away,10/12/22 11:25 PM,10/13/22 08:05 AM,10/13/22 08:05 AM,00:01,0
2048,Linde 17,Linde 15,Assembly-17,74110-T20-A000-HMI,Completed,F/G Put Away,10/12/22 10:34 PM,10/13/22 08:05 AM,10/13/22 08:05 AM,00:01,0
2047,Linde 15,Linde 17,Assembly-1,84500-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,10/12/22 10:28 PM,10/13/22 07:54 AM,10/13/22 07:54 AM,00:03,0
2046,Linde 17,Linde 15,Assembly-17,74110-T20-A000-HMI,Completed,F/G Put Away,10/12/22 09:35 PM,10/13/22 08:05 AM,10/13/22 08:05 AM,00:01,0
2045,Linde 15,Linde 17,Assembly-1,84500-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,10/12/22 09:19 PM,10/13/22 07:54 AM,10/13/22 07:54 AM,00:02,0
2044,Linde 17,Linde 15,Assembly-17,74110-T20-A000-HMI,Completed,F/G Put Away,10/12/22 08:50 PM,10/13/22 08:05 AM,10/13/22 08:05 AM,00:02,0
2043,Linde 15,Linde 17,Assembly-1,84500-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,10/12/22 07:58 PM,10/13/22 07:54 AM,10/13/22 07:54 AM,00:03,0
2042,Linde 17,Linde 15,Assembly-17,74110-T20-A000-HMI,Completed,F/G Put Away,10/12/22 07:34 PM,10/13/22 08:04 AM,10/13/22 08:04 AM,00:02,0
2041,Linde 15,Linde 17,Assembly-1,84500-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,10/12/22 07:06 PM,10/13/22 07:51 AM,10/13/22 07:51 AM,00:04,0
2040,Linde 17,Linde 15,Assembly-17,74110-T20-A000-HMI,Completed,F/G Put Away,10/12/22 06:46 PM,10/13/22 08:00 AM,10/13/22 08:04 AM,04:39,922
2039,Linde 15,Linde 17,Assembly-1,84500-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,10/12/22 04:47 PM,10/13/22 07:51 AM,10/13/22 08:17 AM,26:41,348
2038,Linde 17,Linde 15,Assembly-17,74110-T20-A000-MAP,Completed,F/G Put Away,10/12/22 04:07 PM,10/13/22 07:46 AM,10/13/22 07:49 AM,02:34,
2037,Linde 17,Linde 17,Assembly-17,74110-T20-A000-MAP,Completed,F/G Put Away,10/12/22 03:02 PM,10/12/22 03:02 PM,10/12/22 03:04 PM,01:57,699
2036,Linde 17,Linde 17,Assembly-17,74110-T20-A000-MAP,Completed,F/G Put Away,10/12/22 02:38 PM,10/12/22 02:41 PM,10/12/22 02:44 PM,02:10,
2035,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/12/22 01:46 PM,10/12/22 01:48 PM,10/12/22 01:48 PM,00:03,
2034,Linde 17,Linde 17,Assembly-17,74110-T20-A000-MAP,Completed,F/G Put Away,10/12/22 01:40 PM,10/12/22 01:41 PM,10/12/22 01:50 PM,08:47,4880
2033,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/12/22 01:17 PM,10/12/22 01:18 PM,10/12/22 01:18 PM,00:03,0
2032,Linde 17,Linde 17,Assembly-17,74110-T20-A000-MAP,Completed,F/G Put Away,10/12/22 01:01 PM,10/12/22 01:01 PM,10/12/22 01:02 PM,00:32,0
2031,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/12/22 12:47 PM,10/12/22 12:52 PM,10/12/22 12:52 PM,00:03,0
2030,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/12/22 12:45 PM,10/12/22 12:45 PM,10/12/22 12:48 PM,03:15,
2029,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/12/22 12:11 PM,10/12/22 12:12 PM,10/12/22 12:12 PM,00:33,
2028,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/12/22 11:25 AM,10/12/22 11:28 AM,10/12/22 11:28 AM,00:16,0
2027,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/12/22 11:05 AM,10/12/22 11:09 AM,10/12/22 11:09 AM,00:18,
2026,Linde 17,Linde 17,Assembly-17,74110-T20-A000-HMI,Completed,F/G Put Away,10/12/22 10:43 AM,10/12/22 10:43 AM,10/12/22 10:44 AM,00:09,0
2025,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/12/22 10:39 AM,10/12/22 10:40 AM,10/12/22 10:40 AM,00:01,
2024,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/12/22 10:37 AM,10/12/22 10:40 AM,10/12/22 10:41 AM,01:42,0
2023,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/12/22 10:05 AM,10/12/22 10:08 AM,10/12/22 10:11 AM,03:04,2031
2022,Linde 15,Linde 15,Assembly-17,74110-T20-A000-HMI,Completed,F/G Put Away,10/12/22 10:01 AM,10/12/22 10:08 AM,10/12/22 10:08 AM,00:02,0
2021,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/12/22 09:53 AM,10/12/22 09:53 AM,10/12/22 10:12 AM,19:11,3403
2020,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/12/22 09:35 AM,10/12/22 09:40 AM,10/12/22 09:40 AM,00:02,
2019,Linde 17,Linde 17,Assembly-17,74110-T20-A000-HMI,Completed,F/G Put Away,10/12/22 09:31 AM,10/12/22 09:36 AM,10/12/22 09:40 AM,04:05,
2018,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/12/22 08:50 AM,10/12/22 08:54 AM,10/12/22 08:55 AM,01:09,272
2017,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/12/22 08:50 AM,10/12/22 08:54 AM,10/12/22 08:54 AM,00:04,0
2016,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/12/22 08:21 AM,10/12/22 08:34 AM,10/12/22 08:34 AM,00:02,
2015,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/12/22 07:59 AM,10/12/22 08:04 AM,10/12/22 08:04 AM,00:01,0
2014,Linde 15,Linde 15,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/12/22 07:50 AM,10/12/22 08:04 AM,10/12/22 08:04 AM,00:02,0
2013,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/12/22 07:44 AM,10/12/22 07:47 AM,10/12/22 07:50 AM,02:22,0
2012,,,Assembly-17,74115-TBA-A010,Completed,Replenishment,10/12/22 07:36 AM,,10/12/22 08:04 AM,,0
2011,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/11/22 11:56 PM,10/12/22 07:33 AM,10/12/22 07:33 AM,00:05,
2010,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 11:54 PM,10/12/22 08:04 AM,10/12/22 08:04 AM,00:01,0
2009,Linde 17,Linde 17,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 11:51 PM,10/12/22 08:04 AM,10/12/22 08:04 AM,00:00,0
2008,Linde 15,Linde 15,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 11:11 PM,10/12/22 08:04 AM,10/12/22 08:04 AM,00:02,0
2007,Linde 17,Linde 17,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 10:14 PM,10/12/22 08:04 AM,10/12/22 08:04 AM,00:03,0
2006,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 09:57 PM,10/12/22 08:04 AM,10/12/22 08:04 AM,00:01,0
2005,Linde 17,Linde 17,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 09:45 PM,10/12/22 08:04 AM,10/12/22 08:04 AM,00:01,0
2004,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/11/22 09:40 PM,10/11/22 10:00 PM,10/11/22 10:07 PM,07:12,
2003,Linde 17,Linde 17,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 09:28 PM,10/12/22 08:04 AM,10/12/22 08:04 AM,00:01,0
2002,Linde 17,Linde 17,Assembly-17,74115-TBA-A010,Completed,Replenishment,10/11/22 09:28 PM,10/12/22 08:04 AM,10/12/22 08:05 AM,00:01,0
2001,Linde 15,Linde 15,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 08:17 PM,10/12/22 08:04 AM,10/12/22 08:04 AM,00:03,0
2000,Linde 15,Linde 15,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 08:17 PM,10/12/22 08:04 AM,10/12/22 08:04 AM,00:03,0
1999,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 08:17 PM,10/12/22 08:04 AM,10/12/22 08:04 AM,00:01,0
1998,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 08:17 PM,10/12/22 08:04 AM,10/12/22 08:04 AM,00:02,0
1997,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 08:09 PM,10/12/22 08:04 AM,10/12/22 08:04 AM,00:01,0
1996,Linde 17,Linde 17,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 07:59 PM,10/12/22 08:04 AM,10/12/22 08:04 AM,00:01,0
1995,Linde 17,Linde 17,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 07:27 PM,10/12/22 08:03 AM,10/12/22 08:03 AM,00:02,0
1994,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 07:05 PM,10/12/22 08:03 AM,10/12/22 08:03 AM,00:02,0
1993,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/11/22 07:03 PM,10/11/22 07:08 PM,10/11/22 07:11 PM,02:54,
1992,Linde 17,Linde 17,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 06:53 PM,10/12/22 08:03 AM,10/12/22 08:03 AM,00:08,0
1991,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/11/22 06:23 PM,10/11/22 06:32 PM,10/11/22 06:45 PM,13:37,
1990,Linde 15,Linde 15,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 05:57 PM,10/12/22 07:56 AM,10/12/22 07:56 AM,00:09,0
1989,Linde 17,Linde 17,Assembly-17,74115-TBA-A010,Completed,Replenishment,10/11/22 05:52 PM,10/12/22 07:52 AM,10/12/22 07:58 AM,06:38,2943
1988,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 05:44 PM,10/11/22 05:45 PM,10/11/22 05:48 PM,03:34,0
1987,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/11/22 05:21 PM,10/11/22 06:09 PM,10/11/22 06:09 PM,00:22,0
1986,Linde 17,Linde 17,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 05:14 PM,10/11/22 05:36 PM,10/11/22 05:37 PM,00:58,0
1985,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 04:50 PM,10/11/22 05:34 PM,10/11/22 05:36 PM,01:49,0
1984,Linde 17,Linde 17,Assembly-17,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 04:35 PM,10/11/22 05:33 PM,10/11/22 05:34 PM,00:56,
1983,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/11/22 04:32 PM,10/11/22 06:08 PM,10/11/22 06:09 PM,00:32,
1982,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 03:47 PM,10/11/22 03:51 PM,10/11/22 04:05 PM,14:16,2795
1981,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/11/22 03:21 PM,10/11/22 03:21 PM,10/11/22 03:22 PM,00:16,0
1980,Linde 15,Linde 15,Assembly-1,84505-T20-A110-M1-NH900L-WIP,Completed,Replenishment,10/11/22 03:04 PM,10/11/22 03:16 PM,10/11/22 03:16 PM,00:16,0
1979,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 02:58 PM,10/11/22 03:38 PM,10/11/22 03:40 PM,01:48,31
1978,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/11/22 02:48 PM,10/11/22 02:55 PM,10/11/22 02:55 PM,00:10,
1977,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 02:10 PM,10/11/22 03:50 PM,10/11/22 03:50 PM,00:03,0
1976,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/11/22 01:54 PM,10/11/22 02:30 PM,10/11/22 02:30 PM,00:08,
1975,Linde 15,Linde 15,Assembly-1,84500-T20-A210-23,Completed,Replenishment,10/11/22 01:50 PM,10/11/22 02:29 PM,10/11/22 02:30 PM,00:18,
1974,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 01:37 PM,10/11/22 04:05 PM,10/11/22 04:05 PM,00:16,0
1973,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/11/22 01:16 PM,10/11/22 01:19 PM,10/11/22 01:20 PM,00:46,
1972,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 01:02 PM,10/11/22 03:37 PM,10/11/22 03:38 PM,01:22,439
1971,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/11/22 12:43 PM,10/11/22 12:46 PM,10/11/22 12:46 PM,00:23,0
1970,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/11/22 12:15 PM,10/11/22 12:18 PM,10/11/22 12:18 PM,00:11,
1969,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 11:51 AM,10/11/22 12:32 PM,10/11/22 12:32 PM,00:02,0
1968,Linde 17,Linde 17,Assembly-17,74110-T20-A000-MAP,Completed,F/G Put Away,10/11/22 11:32 AM,10/11/22 12:32 PM,10/11/22 12:32 PM,00:02,0
1967,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,10/11/22 11:20 AM,10/11/22 12:31 PM,10/11/22 12:32 PM,00:47,0
1966,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,10/11/22 11:15 AM,10/11/22 11:26 AM,10/11/22 11:26 AM,00:03,
